weather_date,display_name,status,temp_valid,temperature,rh_valid,relative_humidity,wdir_valid,wind_direction,wspeed_valid,wind_speed,precip_valid,precipitation,gc,ffmc,dmc,dc,isi,bui,fwi,danger_rating
20080101,MCCUDDY,actual,True,-3.8,True,70,True,135,True,16.8,True,1.01,100,,,,,,,
20080102,MCCUDDY,actual,True,-2.1,True,71,True,180,True,9.7,True,0,100,,,,,,,
20080103,MCCUDDY,actual,True,0.6,True,81,True,135,True,14.2,True,0,100,,,,,,,
20080104,MCCUDDY,actual,True,0.7,True,95,True,0,True,16.6,True,0.25,100,,,,,,,
20080105,MCCUDDY,actual,True,0.4,True,79,True,135,True,18.5,True,8.63,100,,,,,,,
20080106,MCCUDDY,actual,True,-2.6,True,78,True,270,True,9.8,True,0,100,,,,,,,
20080107,MCCUDDY,actual,True,-2.8,True,87,True,270,True,8.5,True,0,100,,,,,,,
20080108,MCCUDDY,actual,True,-3.4,True,84,True,180,True,11.1,True,0,100,,,,,,,
20080109,MCCUDDY,actual,True,-2.6,True,91,True,270,True,5,True,0,100,,,,,,,
20080110,MCCUDDY,actual,True,-3.1,True,93,True,180,True,10.5,True,0.51,100,,,,,,,
20080111,MCCUDDY,actual,True,-1.5,True,94,True,90,True,0,True,0,100,,,,,,,
20080112,MCCUDDY,actual,True,0.1,True,95,True,135,True,12.5,True,1.27,100,,,,,,,
20080113,MCCUDDY,actual,True,-2.1,True,92,True,0,True,0,True,0,100,,,,,,,
20080114,MCCUDDY,actual,True,1,True,77,True,135,True,13.8,True,0.25,100,,,,,,,
20080115,MCCUDDY,actual,True,-3.8,True,44,True,270,True,7,True,0,100,,,,,,,
20080116,MCCUDDY,actual,True,-6.9,True,69,True,270,True,4.4,True,0,100,,,,,,,
20080117,MCCUDDY,actual,True,-4.7,True,76,True,270,True,5.2,True,0,100,,,,,,,
20080118,MCCUDDY,actual,True,2.2,True,66,True,315,True,5.6,True,0,100,,,,,,,
20080119,MCCUDDY,actual,True,-4.1,True,93,True,270,True,7.4,True,0,100,,,,,,,
20080120,MCCUDDY,actual,True,-3.5,True,73,True,135,True,4.4,True,0,100,,,,,,,
20080121,MCCUDDY,actual,True,-8.4,True,66,True,270,True,6.3,True,0.25,100,,,,,,,
20080122,MCCUDDY,actual,True,-9,True,81,True,225,True,6.5,True,0,100,,,,,,,
20080123,MCCUDDY,actual,True,-8,True,60,True,270,True,8.4,True,0,100,,,,,,,
20080124,MCCUDDY,actual,True,-7.9,True,62,True,270,True,7.9,True,0,100,,,,,,,
20080125,MCCUDDY,actual,True,-5.9,True,62,True,315,True,6.7,True,0,100,,,,,,,
20080126,MCCUDDY,actual,True,-6.8,True,75,True,270,True,5.8,True,0.25,100,,,,,,,
20080127,MCCUDDY,actual,True,-5.5,True,94,True,225,True,1.7,True,0,100,,,,,,,
20080128,MCCUDDY,actual,True,-13.3,True,72,True,315,True,5.7,True,0,100,,,,,,,
20080129,MCCUDDY,actual,True,-10.7,True,89,True,270,True,6,True,0,100,,,,,,,
20080130,MCCUDDY,actual,True,-7.1,True,89,True,225,True,4.8,True,0,100,,,,,,,
20080131,MCCUDDY,actual,True,-2.3,True,95,True,90,True,2.9,True,0.25,100,,,,,,,
20080201,MCCUDDY,actual,True,-2.9,True,86,True,225,True,3.9,True,0.51,100,,,,,,,
20080202,MCCUDDY,actual,True,-3.7,True,82,True,270,True,3.1,True,0.25,100,,,,,,,
20080203,MCCUDDY,actual,True,-2.4,True,76,True,315,True,9.6,True,0.25,100,,,,,,,
20080204,MCCUDDY,actual,True,-4,True,63,True,270,True,6.1,True,1.02,100,,,,,,,
20080205,MCCUDDY,actual,True,-2.7,True,80,True,135,True,11,True,0,100,,,,,,,
20080206,MCCUDDY,actual,True,0.3,True,53,True,270,True,3.3,True,0.25,100,,,,,,,
20080207,MCCUDDY,actual,True,2.2,True,94,True,270,True,3.5,True,2.29,100,,,,,,,
20080208,MCCUDDY,actual,True,2.6,True,66,True,270,True,3.7,True,1.77,100,,,,,,,
20080209,MCCUDDY,actual,True,1.3,True,68,True,270,True,9.1,True,0,100,,,,,,,
20080210,MCCUDDY,actual,True,2.7,True,84,True,270,True,9.4,True,0,100,,,,,,,
20080211,MCCUDDY,actual,True,0.2,True,80,True,90,True,13,True,0.51,100,,,,,,,
20080212,MCCUDDY,actual,True,5.2,True,68,True,180,True,9.2,True,2.02,100,,,,,,,
20080213,MCCUDDY,actual,True,2.3,True,49,True,0,True,13.8,True,0,100,,,,,,,
20080214,MCCUDDY,actual,True,1.6,True,56,True,270,True,6.6,True,0,100,,,,,,,
20080215,MCCUDDY,actual,True,-0.4,True,74,True,45,True,2.9,True,0,100,,,,,,,
20080216,MCCUDDY,actual,True,2.7,True,60,True,270,True,10.7,True,0,100,,,,,,,
20080217,MCCUDDY,actual,True,2.2,True,47,True,270,True,8.3,True,0,100,,,,,,,
20080218,MCCUDDY,actual,True,0.5,True,59,True,270,True,8.3,True,0,100,,,,,,,
20080219,MCCUDDY,actual,True,2.6,True,56,True,315,True,6.6,True,0,100,,,,,,,
20080220,MCCUDDY,actual,True,3.1,True,56,True,270,True,7,True,0,100,,,,,,,
20080221,MCCUDDY,actual,True,2.5,True,69,True,270,True,8.4,True,0,100,,,,,,,
20080222,MCCUDDY,actual,True,4.8,True,62,True,270,True,9,True,0,100,,,,,,,
20080223,MCCUDDY,actual,True,4,True,74,True,270,True,8.2,True,0,100,,,,,,,
20080224,MCCUDDY,actual,True,0.7,True,88,True,180,True,1.8,True,0,100,,,,,,,
20080225,MCCUDDY,actual,True,4.7,True,69,True,270,True,9.7,True,2.78,100,,,,,,,
20080226,MCCUDDY,actual,True,2.2,True,87,True,135,True,7.9,True,0,100,,,,,,,
20080227,MCCUDDY,actual,True,3,True,86,True,315,True,4.8,True,0,100,,,,,,,
20080228,MCCUDDY,actual,True,6.4,True,71,True,270,True,10.8,True,0,100,,,,,,,
20080229,MCCUDDY,actual,True,8.6,True,57,True,180,True,15.3,True,0,100,,,,,,,
20080301,MCCUDDY,startup,True,4.6,True,42,True,0,True,9,True,0.5,100,85,6,389,,,,
20080302,MCCUDDY,actual,True,4,True,40,True,225,True,5.1,True,0,100,85.84985,6.521607,389.424,3.065917,12.51908,3.68557,1
20080303,MCCUDDY,actual,True,1.8,True,63,True,135,True,9.4,True,0.5,100,84.7426,6.704511,389.452,3.266715,12.85574,4.025072,1
20080304,MCCUDDY,actual,True,4.1,True,55,True,0,True,13.5,True,0.75,100,81.70725,7.103387,389.894,2.717239,13.58789,3.384434,1
20080305,MCCUDDY,actual,True,3.4,True,48,True,270,True,10.2,True,0,100,83.54484,7.502264,390.21,2.897022,14.3164,3.7758,1
20080306,MCCUDDY,actual,True,4.6,True,51,True,270,True,8.9,True,0,100,84.21606,7.978358,390.742,2.96616,15.18175,4.029848,1
20080307,MCCUDDY,actual,True,7.5,True,55,True,270,True,11.3,True,0,100,84.42323,8.638039,391.796,3.442261,16.37359,4.950272,2
20080308,MCCUDDY,actual,True,8.8,True,53,True,315,True,6.3,True,0.5,100,84.81271,9.431189,393.084,2.821185,17.795,4.238575,1
20080309,MCCUDDY,actual,True,6.2,True,54,True,180,True,14.4,True,0,100,84.86036,10.00359,393.904,4.270957,18.81276,6.635834,2
20080310,MCCUDDY,actual,True,7.3,True,46,True,135,True,13.5,True,0,100,85.60751,10.7768,394.922,4.525661,20.1771,7.286741,2
20080311,MCCUDDY,actual,True,5.8,True,54,True,180,True,17.4,True,0,100,85.65542,11.31784,395.67,5.545383,21.12502,8.944309,2
20080312,MCCUDDY,actual,True,4.4,True,43,True,270,True,10.9,True,0,100,85.92527,11.85223,396.166,4.150281,22.0549,7.090767,2
20080313,MCCUDDY,actual,True,5.7,True,50,True,270,True,12.8,True,0,100,85.97328,12.4318,396.896,4.598144,23.058,7.977723,2
20080314,MCCUDDY,actual,True,2.6,True,73,True,135,True,13,True,0.51,100,83.56979,12.60209,397.068,3.346942,23.35137,6.00113,2
20080315,MCCUDDY,actual,True,3.7,True,70,True,270,True,10.5,True,0,100,83.18182,12.84755,397.438,2.805544,23.77382,5.102903,2
20080316,MCCUDDY,actual,True,3.2,True,49,True,315,True,5.3,True,0,100,84.03503,13.22137,397.718,2.414811,24.41376,4.448621,1
20080317,MCCUDDY,actual,True,6.9,True,46,True,270,True,11.6,True,0,100,85.22257,13.95776,398.664,3.898484,25.66877,7.326281,2
20080318,MCCUDDY,actual,True,5.3,True,38,True,225,True,17.5,True,0,100,86.46461,14.63414,399.322,6.244559,26.81182,11.24206,2
20080319,MCCUDDY,actual,True,5.3,True,39,True,270,True,5.8,True,0,100,86.75957,15.29962,399.98,3.610821,27.9285,7.188802,2
20080320,MCCUDDY,actual,True,4,True,49,True,225,True,13.7,True,0,100,86.61414,15.74298,400.404,5.266639,28.66806,10.13505,2
20080321,MCCUDDY,actual,True,3,True,32,True,270,True,8.7,True,0.25,100,87.3866,16.21822,400.648,4.569224,29.45555,9.128277,2
20080322,MCCUDDY,actual,True,4.1,True,39,True,225,True,17.9,True,0,100,87.43509,16.75892,401.09,7.314483,30.34776,13.62081,2
20080323,MCCUDDY,actual,True,3.6,True,63,True,180,True,19.9,True,0,100,85.32159,17.05535,401.442,6.0046,30.83557,11.74682,2
20080324,MCCUDDY,actual,True,3.8,True,29,True,0,True,7,True,0,100,87.2582,17.64838,401.83,4.117959,31.80462,8.72696,2
20080325,MCCUDDY,actual,True,2.8,True,34,True,180,True,18.2,True,0,100,87.42789,18.08715,402.038,7.418259,32.51705,14.27946,2
20080326,MCCUDDY,actual,True,-0.5,True,97,True,270,True,1.7,True,0,100,80.20378,18.09022,401.652,1.265684,32.51885,2.595952,1
20080327,MCCUDDY,actual,True,2.6,True,37,True,270,True,14.2,True,2.29,100,68.74249,15.44666,401.824,1.229373,28.18468,2.170483,1
20080328,MCCUDDY,actual,True,-2,True,71,True,315,True,7.8,True,0,100,72.80807,15.44666,401.168,1.023259,28.18064,1.582553,1
20080329,MCCUDDY,actual,True,2.6,True,48,True,315,True,13.6,True,1.27,100,72.27492,15.77463,401.34,1.342309,28.72653,2.509641,1
20080330,MCCUDDY,actual,True,0.5,True,48,True,270,True,5.3,True,0,100,77.78127,15.91645,401.134,1.208378,28.96016,2.173409,1
20080331,MCCUDDY,actual,True,0.8,True,61,True,0,True,6,True,0,100,79.79758,16.04276,400.982,1.506844,29.16809,2.961843,1
20080401,MCCUDDY,actual,True,2.6,True,39,True,270,True,8.3,True,0.25,100,83.41751,16.58993,402.404,2.589082,30.07963,5.500431,2
20080402,MCCUDDY,actual,True,3.9,True,36,True,270,True,11.6,True,0,100,85.71657,17.36571,404.06,4.175525,31.36176,8.76017,2
20080403,MCCUDDY,actual,True,6.8,True,44,True,225,True,10.8,True,0,100,86.08704,18.43823,406.238,4.224296,33.11853,9.133726,2
20080404,MCCUDDY,actual,True,5.1,True,52,True,315,True,7.8,True,0,100,86.1351,19.15971,408.11,3.65627,34.29434,8.227692,2
20080405,MCCUDDY,actual,True,6.1,True,60,True,225,True,9.6,True,2.03,100,69.32128,17.43586,410.162,0.993079,31.52177,1.72628,1
20080406,MCCUDDY,actual,True,6,True,56,True,225,True,14.4,True,0,100,77.59628,18.19322,412.196,1.883069,32.77044,4.2051,1
20080407,MCCUDDY,actual,True,6.2,True,38,True,270,True,16.2,True,0,100,83.73383,19.29046,414.266,4.018387,34.55792,8.971394,2
20080408,MCCUDDY,actual,True,4,True,55,True,180,True,16.5,True,0,100,83.89859,19.84685,415.94,4.169593,35.46331,9.400089,2
20080409,MCCUDDY,actual,True,4.6,True,48,True,270,True,9.5,True,2.53,100,66.22922,16.74117,417.722,0.8918578,30.43314,1.297551,1
20080410,MCCUDDY,actual,True,6.5,True,39,True,225,True,8.9,True,0.25,100,78.09143,17.86508,419.846,1.486614,32.29469,3.171261,1
20080411,MCCUDDY,actual,True,7.8,True,40,True,225,True,8.9,True,0,100,83.58872,19.15967,422.204,2.72899,34.41495,6.319522,2
20080412,MCCUDDY,actual,True,14.5,True,38,True,180,True,18.5,True,0,100,87.44282,21.50447,425.768,7.547329,38.1871,15.74416,2
20080413,MCCUDDY,actual,True,16.7,True,35,True,180,True,21.4,True,0,100,89.17975,24.30941,429.728,11.20474,42.59491,22.24697,2
20080414,MCCUDDY,actual,True,5.6,True,50,True,90,True,10.8,True,4.83,100,57.10529,16.40476,416.2072,0.5749616,29.86655,0.676865,1
20080415,MCCUDDY,actual,True,4.3,True,48,True,270,True,10.4,True,0,100,71.37067,17.08551,417.9352,1.105619,31.0025,2.032933,1
20080416,MCCUDDY,actual,True,8.3,True,37,True,0,True,7.8,True,0,100,81.18171,18.52119,420.3832,1.917425,33.36716,4.344685,1
20080417,MCCUDDY,actual,True,10.9,True,34,True,0,True,9.2,True,0,100,86.27644,20.44125,423.2992,4.002427,36.4786,9.229685,2
20080418,MCCUDDY,actual,True,3.9,True,33,True,315,True,9.7,True,0,100,87.2351,21.2534,424.9552,4.7026,37.78271,10.77965,2
20080419,MCCUDDY,actual,True,-1.6,True,77,True,270,True,11.6,True,2.79,100,56.90462,16.63326,425.6212,0.5891626,30.30565,0.7004214,1
20080420,MCCUDDY,actual,True,1.7,True,43,True,270,True,10.3,True,1.02,100,66.62893,17.02018,426.8812,0.9418409,30.95485,1.518583,1
20080421,MCCUDDY,actual,True,4,True,35,True,270,True,10.1,True,0,100,78.14614,17.82384,428.5552,1.586651,32.29025,3.428081,1
20080422,MCCUDDY,actual,True,3.7,True,29,True,270,True,12.7,True,0,100,84.4308,18.65005,430.1752,3.69765,33.65261,8.215792,2
20080423,MCCUDDY,actual,True,1.2,True,92,True,270,True,5.5,True,2.29,100,54.99649,15.59695,431.3452,0.3680893,28.60783,0.4210131,1
20080424,MCCUDDY,actual,True,4.6,True,65,True,135,True,19.6,True,0.25,100,68.88383,16.0806,433.1272,1.621089,29.42963,3.264548,1
20080425,MCCUDDY,actual,True,7.3,True,38,True,0,True,8.9,True,0.76,100,77.61322,17.34319,435.3952,1.429193,31.54502,2.961146,1
20080426,MCCUDDY,actual,True,11.7,True,21,True,180,True,18.2,True,0,100,88.11296,19.79466,438.4552,8.182457,35.5742,16.12871,2
20080427,MCCUDDY,actual,True,13.5,True,22,True,180,True,15.2,True,0,100,90.97121,22.55547,441.8392,10.5948,40.00536,20.71383,2
20080428,MCCUDDY,actual,True,15.8,True,38,True,180,True,27.5,True,0,100,90.50549,25.09568,445.6372,18.42469,43.99719,31.84348,3
20080429,MCCUDDY,actual,True,8,True,39,True,270,True,14.4,True,3.55,100,67.66308,19.50516,438.1005,1.199326,35.10315,2.590137,1
20080430,MCCUDDY,actual,True,4,True,46,True,270,True,16.6,True,0,100,77.82736,20.17281,439.7745,2.143543,36.1949,5.166491,2
20080501,MCCUDDY,actual,True,8.3,True,24,True,225,True,15.4,True,0,100,86.4586,22.05359,443.6725,5.612758,39.23193,12.69854,2
20080502,MCCUDDY,actual,True,12.6,True,31,True,225,True,17,True,0,100,88.88867,24.54224,448.3445,8.609222,43.17589,18.5163,2
20080503,MCCUDDY,actual,True,15.1,True,37,True,315,True,9.9,True,0,100,88.93766,27.22913,453.4665,6.062355,47.35021,14.94541,2
20080504,MCCUDDY,actual,True,15.8,True,33,True,270,True,12.5,True,0,100,89.62815,30.21009,458.7145,7.630924,51.87861,18.64671,3
20080505,MCCUDDY,actual,True,15.2,True,31,True,315,True,9.4,True,0,100,90.01539,33.17104,463.8545,6.899897,56.28033,18.07599,3
20080506,MCCUDDY,actual,True,15.1,True,30,True,270,True,10.8,True,0,100,90.25969,36.15648,468.9765,7.66779,60.62753,20.30641,3
20080507,MCCUDDY,actual,True,14,True,28,True,0,True,9.4,True,0,100,90.49746,39.01871,473.9005,7.392642,64.71633,20.46715,3
20080508,MCCUDDY,actual,True,9.2,True,37,True,315,True,9.9,True,0,100,89.90725,40.72704,477.9605,6.967162,67.14954,19.9943,3
20080509,MCCUDDY,actual,True,11.9,True,39,True,270,True,9.3,True,0,100,89.68181,42.81474,482.5065,6.5447,70.08268,19.54593,3
20080510,MCCUDDY,actual,True,10.2,True,43,True,135,True,16.8,True,0,100,88.9325,44.51044,486.7465,8.576688,72.45646,24.12602,3
20080511,MCCUDDY,actual,True,3.9,True,70,True,0,True,6.6,True,1.02,100,78.58791,44.90533,489.8525,1.382647,73.06564,5.500941,2
20080512,MCCUDDY,actual,True,13,True,42,True,315,True,13.6,True,0,100,84.96168,47.05832,494.5965,4.159613,76.0316,14.56383,2
20080513,MCCUDDY,actual,True,6.6,True,75,True,180,True,10.5,True,0.25,100,83.29485,47.56511,498.1885,2.846859,76.79903,10.83896,2
20080514,MCCUDDY,actual,True,11.8,True,71,True,270,True,7.2,True,3.77,100,56.44573,35.71495,490.1987,0.4547395,60.42396,0.8767899,2
20080515,MCCUDDY,actual,True,20,True,47,True,270,True,8.7,True,0,100,78.83531,38.65905,496.2027,1.572066,64.71355,5.717717,2
20080516,MCCUDDY,actual,True,24.6,True,34,True,270,True,9.4,True,0,100,89.07848,43.12457,503.0347,6.032246,71.02658,18.54744,3
20080517,MCCUDDY,actual,True,26,True,27,True,180,True,12.6,True,0,100,92.35091,48.33276,510.1187,11.30182,78.15334,30.30805,3
20080518,MCCUDDY,actual,True,23.3,True,30,True,270,True,10.8,True,0,100,92.40105,52.82935,516.7167,10.39501,84.14989,29.71386,3
20080519,MCCUDDY,actual,True,20.1,True,31,True,225,True,7.7,True,0,100,92.41582,56.6804,522.7387,8.910221,89.18504,27.54858,3
20080520,MCCUDDY,actual,True,10.6,True,92,True,315,True,10.9,True,1.77,100,67.29253,53.08921,527.0507,0.9930968,84.81909,4.387514,2
20080521,MCCUDDY,actual,True,10.7,True,52,True,0,True,11.8,True,12.45,100,47.44545,26.90352,469.7519,0.2133012,47.06789,0.3438235,1
20080522,MCCUDDY,actual,True,14.7,True,48,True,315,True,10.3,True,0,100,72.25576,29.06651,474.8019,1.135847,50.41694,3.332849,1
20080523,MCCUDDY,actual,True,13.3,True,63,True,270,True,7,True,0,100,79.01398,30.46919,479.5999,1.467292,52.58631,4.584158,2
20080524,MCCUDDY,actual,True,18.3,True,37,True,270,True,8.1,True,0,100,86.80053,33.68683,485.2979,4.078164,57.41077,12.20824,2
20080525,MCCUDDY,actual,True,14.3,True,58,True,90,True,10.1,True,0.25,100,86.69909,35.38963,490.2759,4.446116,59.95917,13.40104,2
20080526,MCCUDDY,actual,True,15.8,True,60,True,270,True,5.9,True,1.52,100,76.75212,36.24024,495.5239,1.151322,61.27676,3.976279,2
20080527,MCCUDDY,actual,True,16.7,True,41,True,270,True,7.9,True,0,100,85.06028,39.00506,500.9339,3.163745,65.29892,10.7188,2
20080528,MCCUDDY,actual,True,19.6,True,35,True,0,True,7.7,True,0,60,88.92173,42.5473,506.8659,5.413808,70.33456,17.02858,3
20080529,MCCUDDY,actual,True,19.2,True,36,True,315,True,9.4,True,1.52,60,83.95336,44.8726,512.7259,2.936835,73.63441,10.8397,2
20080530,MCCUDDY,actual,True,18.9,True,25,True,225,True,10.6,True,0,60,90.38457,48.82159,518.5319,7.727731,79.03874,23.45608,3
20080531,MCCUDDY,actual,True,21.5,True,23,True,270,True,11.9,True,0,60,92.51884,53.40294,524.8059,11.17123,85.14542,31.37699,3
20080601,MCCUDDY,actual,True,12.4,True,86,True,0,True,4.2,True,11.68,60,32.46277,26.59294,473.1612,8.145177E-03,46.63355,0.0130434,1
20080602,MCCUDDY,actual,True,14.7,True,52,True,270,True,7.2,True,0.75,60,60.8733,28.58955,479.2112,0.6202988,49.75777,1.215852,1
20080603,MCCUDDY,actual,True,12.5,True,55,True,225,True,12.8,True,0.25,60,76.09431,30.20074,484.8652,1.558755,52.2632,4.858656,2
20080604,MCCUDDY,actual,True,13.7,True,60,True,270,True,10.5,True,11.17,60,49.3806,15.5711,441.024,0.2579428,28.61633,0.2950883,1
20080605,MCCUDDY,actual,True,11.1,True,60,True,180,True,20.7,True,0.5,60,70.63354,16.85584,446.426,1.812197,30.80399,3.8495,1
20080606,MCCUDDY,actual,True,10.6,True,58,True,270,True,8.1,True,4.82,60,53.41718,11.77804,435.6562,0.3607187,22.06476,0.3480717,1
20080607,MCCUDDY,actual,True,12.8,True,50,True,0,True,10.1,True,1.51,60,67.31536,13.12897,441.3642,0.9545906,24.4404,0.9840971,1
20080608,MCCUDDY,actual,True,14.4,True,37,True,315,True,7.9,True,0,60,81.78605,15.69976,447.3602,2.068512,28.86687,4.243496,1
20080609,MCCUDDY,actual,True,12.4,True,48,True,225,True,12,True,0.25,60,84.97551,17.54789,452.9962,3.844708,31.99707,8.24972,2
20080610,MCCUDDY,actual,True,6.6,True,77,True,270,True,2.7,True,13.72,60,30.40569,8.406555,400.114,4.411085E-03,15.97406,3.480477E-03,1
20080611,MCCUDDY,actual,True,13.2,True,58,True,315,True,9.7,True,0,60,58.96433,9.987731,405.894,0.6235858,18.81785,0.5440874,1
20080612,MCCUDDY,actual,True,19.6,True,32,True,270,True,10.8,True,0,60,83.09875,13.69346,412.826,2.817979,25.28977,5.337037,2
20080613,MCCUDDY,actual,True,19.7,True,30,True,315,True,4.9,True,0,60,89.12053,17.52662,419.776,4.837514,31.74017,9.996041,2
20080614,MCCUDDY,actual,True,15.9,True,31,True,270,True,12.7,True,0,60,89.9995,20.61473,426.042,8.129642,36.78027,16.33023,2
20080615,MCCUDDY,actual,True,19.5,True,28,True,225,True,14.6,True,0,60,91.22681,24.51949,432.956,10.6603,42.95704,21.56201,2
20080616,MCCUDDY,actual,True,21.2,True,22,True,225,True,19,True,0,60,92.8541,29.09874,440.176,16.74697,49.94344,31.72242,3
20080617,MCCUDDY,actual,True,19.4,True,23,True,315,True,10.4,True,0,60,92.9044,33.25439,447.072,10.93443,56.08028,25.094,3
20080618,MCCUDDY,actual,True,15.7,True,35,True,270,True,11.2,True,0,60,91.59532,36.12926,453.302,9.46458,60.25278,23.52041,3
20080619,MCCUDDY,actual,True,15.3,True,34,True,180,True,14.3,True,0,60,91.21661,38.97885,459.46,10.48512,64.31673,26.11279,3
20080620,MCCUDDY,actual,True,21.8,True,35,True,270,True,12.3,True,0,60,91.26637,42.89756,466.788,9.547277,69.76639,25.50054,3
20080621,MCCUDDY,actual,True,20.8,True,42,True,270,True,11.8,True,0,60,90.67165,46.24157,473.936,8.553197,74.34795,24.40178,3
20080622,MCCUDDY,actual,True,18.7,True,36,True,0,True,6.8,True,3.29,60,74.97427,38.76165,471.4118,1.077478,64.30473,3.840492,2
20080623,MCCUDDY,actual,True,19.2,True,32,True,270,True,12.2,True,0,60,87.27236,42.39578,478.2718,5.362367,69.40972,16.78514,3
20080624,MCCUDDY,actual,True,18.4,True,30,True,270,True,11.6,True,0.51,60,90.07759,45.98936,484.9878,7.777793,74.3524,22.82416,3
20080625,MCCUDDY,actual,True,18.7,True,27,True,315,True,7.3,True,0,60,91.2376,49.79461,491.7578,7.390644,79.47136,22.79383,3
20080626,MCCUDDY,actual,True,20.1,True,28,True,270,True,12.8,True,0,60,91.527,53.8131,498.7798,10.16027,84.76348,29.36501,3
20080627,MCCUDDY,actual,True,21.8,True,32,True,270,True,11,True,0.76,60,89.92641,57.91268,506.1078,7.384494,90.06155,24.30848,3
20080628,MCCUDDY,actual,True,28.3,True,25,True,225,True,13.5,True,0,60,93.26646,63.7177,514.6058,13.44751,97.31264,37.83281,4
20080629,MCCUDDY,actual,True,32.7,True,18,True,270,True,12.6,True,0,60,95.74719,71.01438,523.8958,18.0869,106.0806,47.53467,5
20080630,MCCUDDY,actual,True,33,True,20,True,270,True,12.6,True,0,60,95.79845,78.19628,533.2398,18.21316,114.4384,49.24577,5
20080701,MCCUDDY,actual,True,30.2,True,28,True,135,True,6,True,4.57,60,83.83875,57.49721,523.9722,2.437036,90.23889,10.51815,2
20080702,MCCUDDY,actual,True,27.7,True,30,True,180,True,14.9,True,0,60,91.5741,62.23191,532.6622,11.37013,96.32829,33.71774,4
20080703,MCCUDDY,actual,True,26.1,True,33,True,270,True,8.3,True,0,60,91.62399,66.51192,541.0642,8.211136,101.7531,27.78712,4
20080704,MCCUDDY,actual,True,17.9,True,83,True,315,True,5.6,True,7.11,60,44.70998,39.0423,514.1979,0.1042415,65.62717,0.2134393,2
20080705,MCCUDDY,actual,True,20.9,True,40,True,225,True,13.4,True,7.87,60,64.21174,24.38348,485.8549,1.00273,43.33043,2.476055,1
20080706,MCCUDDY,actual,True,21,True,32,True,315,True,12,True,0.25,60,85.40504,27.91289,493.3389,4.079672,48.90783,11.12989,2
20080707,MCCUDDY,actual,True,23.5,True,31,True,315,True,9.6,True,0,60,90.51777,31.89934,501.2729,7.489226,55.04196,18.97357,3
20080708,MCCUDDY,actual,True,24.9,True,28,True,270,True,9,True,0,60,92.11914,36.29585,509.4589,9.12351,61.61708,23.1837,3
20080709,MCCUDDY,actual,True,25.5,True,23,True,0,True,8.4,True,0,60,93.38625,41.10617,517.7529,10.57537,68.59696,27.13404,3
20080710,MCCUDDY,actual,True,22,True,20,True,315,True,18.5,True,0,60,93.67136,45.4463,525.4169,18.30514,74.73251,40.75871,3
20080711,MCCUDDY,actual,True,19.6,True,25,True,270,True,13,True,0,60,93.59586,49.09245,532.6489,13.72929,79.79809,34.86858,3
20080712,MCCUDDY,actual,True,23.9,True,19,True,225,True,15.9,True,0,60,94.18181,53.84828,540.6548,17.23533,86.22653,41.96509,3
20080713,MCCUDDY,actual,True,28.1,True,16,True,270,True,10.8,True,0,60,95.51003,59.60883,549.4169,15.99448,93.78084,41.61133,4
20080714,MCCUDDY,actual,True,25.2,True,19,True,270,True,11.2,True,0,60,95.5612,64.61196,557.6569,16.4342,100.2001,43.63564,4
20080715,MCCUDDY,actual,True,24.3,True,18,True,270,True,12.1,True,0,60,95.6124,69.50354,565.7349,17.31683,106.3446,46.29399,4
20080716,MCCUDDY,actual,True,25.3,True,23,True,270,True,12.9,True,0,60,95.12698,74.27769,573.9929,16.87429,112.2432,46.57118,5
20080717,MCCUDDY,actual,True,24.9,True,22,True,270,True,16.1,True,0,60,95.09035,79.04057,582.1788,19.72777,118.0223,52.38617,5
20080718,MCCUDDY,actual,True,23.2,True,24,True,270,True,11.6,True,0,60,94.59801,83.37789,590.0588,14.69792,123.2252,44.22852,4
20080719,MCCUDDY,actual,True,24.2,True,23,True,270,True,13.2,True,0,60,94.64889,87.95313,598.1188,16.04392,128.6218,47.47377,5
20080720,MCCUDDY,actual,True,27,True,19,True,225,True,18.5,True,0,60,94.74465,93.29868,606.6829,21.23312,134.7797,57.39715,5
20080721,MCCUDDY,actual,True,27.6,True,18,True,270,True,11.5,True,0,60,95.05455,98.82578,615.3549,15.5698,141.0287,47.97844,5
20080722,MCCUDDY,actual,True,25.4,True,25,True,270,True,10.8,True,0,60,94.68187,103.4935,623.6309,14.28099,146.2927,45.90989,4
20080723,MCCUDDY,actual,True,15.4,True,66,True,315,True,13.1,True,2.28,60,73.49881,85.73064,630.1069,1.376125,127.9425,7.844166,3
20080724,MCCUDDY,actual,True,22.7,True,36,True,270,True,10.5,True,1.78,60,81.98734,82.04981,637.8969,2.415874,124.1708,12.4059,3
20080725,MCCUDDY,actual,True,27.1,True,20,True,315,True,10,True,0,60,93.06083,87.34817,646.4788,10.95368,130.5863,37.35299,4
20080726,MCCUDDY,actual,True,26,True,23,True,270,True,10.3,True,0,60,93.59425,92.24891,654.8628,11.98019,136.4458,40.17828,4
20080727,MCCUDDY,actual,True,20.8,True,37,True,315,True,7.4,True,0,60,92.0603,95.48922,662.3108,8.347128,140.3799,31.97012,4
20080728,MCCUDDY,actual,True,22.1,True,23,True,270,True,12.7,True,0.76,60,91.82185,99.68468,669.9928,10.54077,145.317,37.69333,4
