weather_date,display_name,status,temp_valid,temperature,rh_valid,relative_humidity,wdir_valid,wind_direction,wspeed_valid,wind_speed,precip_valid,precipitation,gc,ffmc,dmc,dc,isi,bui,fwi,danger_rating
20080202,PENTICTON RS,actual,True,-1.9,True,76,True,270,True,2.5,True,0.5,100,63.15852,0,623.0434,0.5520939,0,0.1104188,1
20080203,PENTICTON RS,actual,True,0.6,True,70,True,45,True,7.7,True,1.01,100,64.32504,0.0724455,622.8554,0.7560443,0.1448489,0.1611241,1
20080204,PENTICTON RS,actual,True,-2.9,True,77,True,270,True,2.2,True,1.77,100,52.78205,0,622.0554,0.2510663,0,5.021326E-02,1
20080205,PENTICTON RS,actual,True,-0.6,True,79,True,225,True,16.8,True,0,100,61.80123,1.491525E-02,621.6514,1.059797,2.982871E-02,0.21583,1
20080206,PENTICTON RS,actual,True,1.7,True,65,True,90,True,2.5,True,0.25,100,68.61522,0.1541242,621.6614,0.6790182,0.3080576,0.1522004,1
20080207,PENTICTON RS,actual,True,2.8,True,87,True,225,True,4.2,True,1.78,100,54.40881,7.201935E-02,621.8694,0.3264545,0.143997,6.955184E-02,1
20080208,PENTICTON RS,actual,True,6.5,True,52,True,225,True,10.1,True,0,100,70.1467,0.5902178,622.7435,1.045565,1.177645,0.2838224,1
20080209,PENTICTON RS,actual,True,1.2,True,75,True,315,True,5.4,True,0,100,73.48641,0.6718965,622.6635,0.9330656,1.340178,0.2606351,1
20080210,PENTICTON RS,actual,True,5.9,True,74,True,225,True,6.8,True,0,100,76.5957,0.9304275,623.4294,1.19154,1.853938,0.3612138,1
20080211,PENTICTON RS,actual,True,2.1,True,85,True,270,True,3,True,0,100,76.88264,0.9986115,623.5114,1.004164,1.989258,0.3104858,1
20080212,PENTICTON RS,actual,True,5.6,True,71,True,225,True,9.1,True,1.26,100,70.59975,1.274615,624.2234,1.008944,2.536282,0.3358912,1
20080213,PENTICTON RS,actual,True,5.6,True,45,True,0,True,11.6,True,0.5,100,79.32565,1.798069,624.9354,1.906179,3.570456,0.7153473,1
20080214,PENTICTON RS,actual,True,3.6,True,55,True,0,True,2.7,True,0,100,81.35213,2.098505,625.2874,1.512348,4.162089,0.6025578,1
20080215,PENTICTON RS,actual,True,3.4,True,60,True,225,True,9.1,True,0,100,82.22113,2.354195,625.6033,2.316416,4.664507,0.9673113,1
20080216,PENTICTON RS,actual,True,5.4,True,63,True,315,True,3.3,True,0,100,82.53374,2.695825,626.2794,1.797648,5.334247,0.7955241,1
20080217,PENTICTON RS,actual,True,2.3,True,70,True,315,True,4.4,True,0,100,82.58064,2.840716,626.3973,1.911281,5.617741,0.8656426,1
20080218,PENTICTON RS,actual,True,1.7,True,70,True,315,True,5,True,0,100,82.60352,2.960038,626.4073,1.975608,5.850955,0.9114921,1
20080219,PENTICTON RS,actual,True,1.5,True,68,True,0,True,3.5,True,0,100,82.65044,3.078224,626.3813,1.842606,6.081729,0.8654394,1
20080220,PENTICTON RS,actual,True,2.7,True,65,True,270,True,2.9,True,0,100,82.69736,3.26715,626.5714,1.798321,6.450216,0.8682767,1
20080221,PENTICTON RS,actual,True,3.1,True,69,True,0,True,2.5,True,0,100,82.74431,3.452099,626.8334,1.772905,6.810432,0.8785412,1
20080222,PENTICTON RS,actual,True,2.6,True,77,True,315,True,2.9,True,0,100,82.02272,3.572984,627.0054,1.654313,7.045595,0.8333874,1
20080223,PENTICTON RS,actual,True,7.7,True,62,True,270,True,4.5,True,0,100,82.71864,4.047999,628.0954,1.954549,7.967622,1.240152,1
20080224,PENTICTON RS,actual,True,1.3,True,98,True,0,True,1.9,True,0.25,100,77.49966,4.054818,628.0334,0.9953832,7.980818,0.5335188,1
20080225,PENTICTON RS,actual,True,7.3,True,76,True,45,True,2.6,True,0.25,100,78.68832,4.34119,629.0514,1.140566,8.535125,0.6327299,1
20080226,PENTICTON RS,actual,True,6,True,77,True,225,True,8.9,True,0,100,79.41215,4.573158,629.8354,1.677855,8.983251,0.9559489,1
20080227,PENTICTON RS,actual,True,7.1,True,72,True,225,True,12.6,True,0.25,100,80.50552,4.899304,630.8174,2.264309,9.611979,2.038922,1
20080228,PENTICTON RS,actual,True,9,True,66,True,315,True,4.9,True,0,100,81.70226,5.387104,632.1414,1.760625,10.54945,1.394106,1
20080229,PENTICTON RS,actual,True,9.7,True,59,True,225,True,11.6,True,0,100,83.2253,6.016101,633.5914,2.982139,11.7532,3.423926,1
20080302,PENTICTON RS,actual,True,8.2,True,35,True,225,True,6.4,True,0,100,86.95854,7.030431,549.18,3.828375,13.62481,4.934546,2
20080303,PENTICTON RS,actual,True,4.8,True,56,True,180,True,5.3,True,0.5,100,86.16633,7.472945,549.748,3.237703,14.45467,4.293965,1
20080304,PENTICTON RS,actual,True,7,True,46,True,0,True,11.6,True,0.25,100,86.21442,8.218536,550.712,4.477631,15.84588,6.284279,2
20080305,PENTICTON RS,actual,True,4.1,True,58,True,315,True,5.8,True,0,100,85.58292,8.590821,551.154,3.059749,16.53723,4.406459,1
20080306,PENTICTON RS,actual,True,4.3,True,59,True,315,True,6,True,0,100,85.21449,8.96822,551.632,2.936701,17.2359,4.332936,1
20080307,PENTICTON RS,actual,True,10.3,True,45,True,270,True,9.1,True,0,100,86.16869,10.037,553.19,3.922301,19.20297,6.199546,2
20080308,PENTICTON RS,actual,True,11.4,True,49,True,270,True,6.1,True,0,100,86.21679,11.12369,554.946,3.394928,21.18572,5.72777,2
20080309,PENTICTON RS,actual,True,8.5,True,62,True,225,True,13.5,True,0,100,85.44569,11.74552,556.18,4.42489,22.31302,7.565275,2
20080310,PENTICTON RS,actual,True,6.8,True,82,True,315,True,2,True,0,100,82.73588,11.98792,557.108,1.726955,22.75189,2.862129,1
20080311,PENTICTON RS,actual,True,7.9,True,57,True,0,True,9.6,True,0,100,83.62572,12.6476,558.2339,2.840739,23.93925,5.190871,2
20080312,PENTICTON RS,actual,True,8.8,True,33,True,315,True,5.1,True,1.02,100,81.84886,13.77826,559.522,1.809882,25.95845,3.370708,1
20080313,PENTICTON RS,actual,True,5.5,True,50,True,315,True,7.4,True,0,100,83.6004,14.34078,560.2159,2.534203,26.95643,5.003806,2
20080314,PENTICTON RS,actual,True,7.5,True,62,True,225,True,12.4,True,1.01,100,78.38376,14.89784,561.27,1.818677,27.94154,3.588546,1
20080315,PENTICTON RS,actual,True,8.2,True,62,True,0,True,5.3,True,0.75,100,78.18819,15.50025,562.45,1.250263,29.00234,2.28967,1
20080316,PENTICTON RS,actual,True,8.1,True,36,True,315,True,7.2,True,0,100,84.09635,16.50391,563.6119,2.679304,30.75628,5.771741,2
20080317,PENTICTON RS,actual,True,8.8,True,44,True,225,True,11.6,True,0.25,100,85.71931,17.44894,564.9,4.177123,32.39621,8.930676,2
20080318,PENTICTON RS,actual,True,7.7,True,40,True,315,True,9.6,True,0,100,86.63013,18.34897,565.99,4.293317,33.94663,9.394566,2
20080319,PENTICTON RS,actual,True,7.7,True,33,True,225,True,10.6,True,0,100,87.84651,19.354,567.08,5.370129,35.66496,11.62796,2
20140414,PENTICTON RS,startup,True,15.8,True,20,True,200,True,14.4,True,0,,85,6,414,,,,
20180321,PENTICTON RS,startup,True,9.5,True,51,True,297,True,7.3,True,0,,85,6,231,,,,
20100301,PENTICTON RS,startup,True,6,True,80,True,337,True,4,True,0,100,85,6,491,,,,
20080301,PENTICTON RS,startup,True,9.2,True,39,True,270,True,6,True,0.2,100,85,6,548,,,,
20150301,PENTICTON RS,startup,True,4.1,True,42,True,291,True,6.2,True,0,,85,6,241,,,,
20170328,PENTICTON RS,startup,True,9.9,True,51,True,197,True,10.8,True,0,,85,6,295,,,,
20190326,PENTICTON RS,startup,True,10.1,True,59,True,242,True,8.9,True,2.8,,85,6,350,,,,
20160222,PENTICTON RS,startup,True,6.2,True,57,True,303,True,3.4,True,0,,85,6,272,,,,
20090326,PENTICTON RS,startup,True,8.6,True,37,True,223,True,14.3,True,0,,85,6,319,,,,
20130319,PENTICTON RS,startup,True,5.1,True,49,True,287,True,5.9,True,2,,85,6,293,,,,
20120327,PENTICTON RS,startup,True,8.5,True,62,True,191,True,16,True,1.2,100,85,6,441,,,,
20110321,PENTICTON RS,startup,True,7.3,True,73,True,308,True,4.6,True,0.2,,85,6,307,,,,
20080320,PENTICTON RS,actual,True,8.1,True,46,True,225,True,12.4,True,0,100,87.74221,20.20085,568.242,5.792837,37.1041,12.62776,2
20080321,PENTICTON RS,actual,True,7.2,True,26,True,45,True,10.2,True,0,100,89.15379,21.24781,569.242,6.348651,38.86856,13.91706,2
20080322,PENTICTON RS,actual,True,6.2,True,44,True,315,True,6.5,True,0,100,88.40012,21.94465,570.062,4.728528,40.0363,11.19065,2
20080323,PENTICTON RS,actual,True,9.4,True,43,True,225,True,21.2,True,0,100,88.40019,22.96486,571.458,9.918071,41.7366,20.17635,2
20080324,PENTICTON RS,actual,True,6.3,True,29,True,315,True,9.4,True,0,100,88.85244,23.86045,572.296,5.839633,43.21641,13.81429,2
20080325,PENTICTON RS,actual,True,6.8,True,36,True,225,True,9,True,0,100,88.90142,24.7223,573.224,5.763494,44.63229,13.91739,2
20080326,PENTICTON RS,actual,True,2.6,True,91,True,135,True,4.6,True,0,100,81.99564,24.77906,573.396,1.796368,44.72608,5.016148,2
20100202,PENTICTON RS,actual,True,4.9,True,85,True,246,True,7.2,True,2.8,100,51.64176,0.3701284,336.0666,0.2856005,0.7382242,7.110622E-02,1
20100203,PENTICTON RS,actual,True,3.8,True,85,True,313,True,2.2,True,0,100,56.97876,0.4745352,336.4546,0.3690538,0.9457357,9.589394E-02,1
20100204,PENTICTON RS,actual,True,3.2,True,95,True,318,True,2.8,True,0.4,100,58.55859,0.5050759,336.7346,0.4282136,1.006378,0.1125871,1
20100205,PENTICTON RS,actual,True,2.5,True,98,True,313,True,4.6,True,2,100,40.97277,0.0102276,336.8886,0.0525172,2.045365E-02,1.064479E-02,1
20100206,PENTICTON RS,actual,True,5.5,True,79,True,46,True,3,True,1.2,100,45.72795,0.2071089,337.5826,0.1068883,0.4135835,2.465336E-02,1
20100207,PENTICTON RS,actual,True,3,True,85,True,304,True,4.4,True,0,100,52.75867,0.2944697,337.8266,0.2798157,0.5876587,6.735695E-02,1
20100208,PENTICTON RS,actual,True,1.3,True,97,True,311,True,0,True,0.6,100,51.99089,0.3046972,337.7646,0.2065046,0.6080233,4.994453E-02,1
20100209,PENTICTON RS,actual,True,3.8,True,86,True,284,True,2.9,True,1.4,100,48.21562,0.4021435,338.1526,0.151239,0.8019029,3.816684E-02,1
20100210,PENTICTON RS,actual,True,3.4,True,76,True,261,True,4.4,True,0,100,57.70485,0.5555575,338.4686,0.4361497,1.106574,0.1168639,1
20100211,PENTICTON RS,actual,True,4.8,True,84,True,201,True,7.3,True,0.2,100,63.7983,0.6896527,339.0366,0.7241528,1.372327,0.2033914,1
20100212,PENTICTON RS,actual,True,4.6,True,98,True,272,True,4.9,True,2.6,100,38.59967,0.0161937,339.5686,3.378451E-02,3.238354E-02,6.888771E-03,1
20100213,PENTICTON RS,actual,True,7.8,True,71,True,262,True,11.5,True,0,100,56.97931,0.3828247,340.6766,0.5896996,0.7635046,0.1476155,1
20100214,PENTICTON RS,actual,True,7.1,True,79,True,203,True,9.7,True,0,100,65.89404,0.6274348,341.6586,0.8899133,1.249135,0.2446754,1
20100215,PENTICTON RS,actual,True,6.2,True,68,True,237,True,6.7,True,0.2,100,73.01666,0.9592636,342.4786,0.9763902,1.905187,0.2982377,1
20100216,PENTICTON RS,actual,True,4.5,True,94,True,296,True,4.5,True,3.2,100,40.84869,0.0477288,336.6206,5.107472E-02,9.542377E-02,1.069283E-02,1
20100217,PENTICTON RS,actual,True,7.2,True,59,True,329,True,6.7,True,0,100,59.62729,0.5311249,337.6206,0.5602713,1.058089,0.1487665,1
20100218,PENTICTON RS,actual,True,5.7,True,44,True,354,True,11.9,True,0,100,74.2756,1.072051,338.3506,1.343361,2.127252,0.4235441,1
20100219,PENTICTON RS,actual,True,3.6,True,62,True,288,True,6.7,True,0,100,78.13034,1.325753,338.7026,1.335027,2.62581,0.4494995,1
20100220,PENTICTON RS,actual,True,1.8,True,66,True,339,True,9.1,True,0,100,79.78448,1.465814,338.7306,1.759254,2.900252,0.6124743,1
20100221,PENTICTON RS,actual,True,0.6,True,69,True,322,True,7.4,True,0,100,80.34247,1.540674,338.5426,1.711937,3.046685,0.6063112,1
20100222,PENTICTON RS,actual,True,0.2,True,77,True,251,True,5.6,True,0,100,80.38863,1.583147,338.2826,1.571274,3.129678,0.5618178,1
20100223,PENTICTON RS,actual,True,2.5,True,71,True,325,True,5.2,True,0.2,100,80.66435,1.731447,338.4366,1.586889,3.419163,0.5859506,1
20100224,PENTICTON RS,actual,True,4.5,True,85,True,176,True,3.3,True,4.4,100,41.04953,0.4755836,328.1695,0.0498834,0.9477335,1.296667E-02,1
20100225,PENTICTON RS,actual,True,7.7,True,63,True,220,True,12.1,True,0,100,61.10439,0.9380984,329.2595,0.8046728,1.862928,0.2442609,1
20100226,PENTICTON RS,actual,True,6.1,True,69,True,338,True,4.3,True,0,100,69.25887,1.255154,330.0615,0.7588215,2.486667,0.2510231,1
20100227,PENTICTON RS,actual,True,7.3,True,82,True,274,True,6.5,True,0.2,100,72.80093,1.469934,331.0795,0.9581007,2.907594,0.3338479,1
20100228,PENTICTON RS,actual,True,9,True,65,True,224,True,6.9,True,0,100,77.99679,1.97208,332.4035,1.333407,3.886516,0.5169989,1
20100302,PENTICTON RS,actual,True,7.5,True,73,True,297,True,5.3,True,0,100,83.73206,6.395808,492.054,2.319605,12.38903,2.591872,1
20100303,PENTICTON RS,actual,True,7.3,True,70,True,257,True,3.8,True,0,100,83.58504,6.825367,493.072,2.109517,13.19413,2.389156,1
20100304,PENTICTON RS,actual,True,10.3,True,57,True,1,True,3.5,True,0.8,100,80.85143,7.660963,494.63,1.487187,14.75076,1.46955,1
20100305,PENTICTON RS,actual,True,8.4,True,53,True,294,True,4.5,True,0,100,83.08662,8.422067,495.846,2.048287,16.15801,2.704843,1
20100306,PENTICTON RS,actual,True,7,True,57,True,299,True,5.8,True,0,100,83.6487,9.015779,496.81,2.352799,17.249,3.379551,1
20100307,PENTICTON RS,actual,True,8.7,True,54,True,295,True,4.2,True,0,100,84.33343,9.784212,498.08,2.377934,18.65241,3.620127,1
20100308,PENTICTON RS,actual,True,4.5,True,42,True,320,True,13.3,True,0,100,85.51303,10.33787,498.594,4.421724,19.65682,7.027884,2
20100309,PENTICTON RS,actual,True,3.6,True,30,True,315,True,4.8,True,0,100,87.12887,10.89868,498.946,3.618511,20.66867,6.000049,2
20100310,PENTICTON RS,actual,True,6.1,True,36,True,232,True,15.9,True,0,100,87.48231,11.68416,499.748,6.658017,22.07786,10.68157,2
20100311,PENTICTON RS,actual,True,4.8,True,64,True,215,True,15.4,True,0,100,85.36235,12.04622,500.316,4.813478,22.72457,8.237542,2
20100312,PENTICTON RS,actual,True,10.4,True,57,True,219,True,18.7,True,0.8,100,82.48248,12.88914,501.892,3.880989,24.22309,7.048832,2
20100313,PENTICTON RS,actual,True,8.8,True,51,True,305,True,7.8,True,11.8,100,46.36693,6.822704,448.2818,0.1496111,13.14524,0.1051923,1
20100314,PENTICTON RS,actual,True,9.7,True,41,True,217,True,11.8,True,0,100,70.35133,7.908875,449.7318,1.146643,15.15162,0.8764622,1
20100315,PENTICTON RS,actual,True,11.6,True,43,True,212,True,12.5,True,0,100,81.51692,9.142835,451.5238,2.526234,17.40461,3.694084,1
20100316,PENTICTON RS,actual,True,14.4,True,38,True,211,True,12.1,True,0,100,86.67183,10.78096,453.8198,4.898579,20.35314,7.86201,2
20100317,PENTICTON RS,actual,True,11.5,True,26,True,289,True,9.4,True,1.4,100,82.71548,12.37032,455.5938,2.500951,23.168,4.453555,1
20100318,PENTICTON RS,actual,True,9.2,True,35,True,322,True,12.4,True,0,100,86.47241,13.51155,456.9538,4.834728,25.16301,8.760061,2
20100319,PENTICTON RS,actual,True,6.9,True,44,True,293,True,8.1,True,0,100,86.52061,14.27521,457.8998,3.919504,26.48614,7.500366,2
20100320,PENTICTON RS,actual,True,9.3,True,35,True,322,True,6.3,True,0,100,87.69083,15.42752,459.2778,4.228683,28.46467,8.369951,2
20100321,PENTICTON RS,actual,True,10.2,True,48,True,224,True,11.4,True,0,100,87.68082,16.42915,460.8178,5.459994,30.16929,10.74225,2
20100322,PENTICTON RS,actual,True,10.5,True,40,True,327,True,5.7,True,1.8,100,76.22819,16.06186,462.4118,1.099527,29.55705,1.912011,1
20100323,PENTICTON RS,actual,True,11.9,True,36,True,249,True,8.6,True,0,100,84.42538,17.48008,464.2578,3.005266,31.9525,6.597534,2
20100324,PENTICTON RS,actual,True,12.2,True,41,True,304,True,7.1,True,0,100,86.59023,18.81768,466.1578,3.763812,34.1854,8.423052,2
20100325,PENTICTON RS,actual,True,11,True,43,True,311,True,7.1,True,0,100,86.96555,19.99334,467.8418,3.969775,36.12695,9.113265,2
20100326,PENTICTON RS,actual,True,4.7,True,92,True,97,True,11,True,15.4,100,24.05493,8.821426,401.3513,9.803553E-04,16.7239,7.953623E-04,1
20100327,PENTICTON RS,actual,True,11.3,True,36,True,206,True,15.4,True,0.4,100,61.86348,10.1742,403.0894,0.9909025,19.1406,0.8738079,1
20090210,PENTICTON RS,actual,True,-2,True,69,True,236,True,7.9,True,0,80,,,,,,,
20090211,PENTICTON RS,actual,True,-1.1,True,82,True,308,True,3.3,True,0.2,80,,,,,,,
20090212,PENTICTON RS,actual,True,-2.2,True,82,True,217,True,9.7,True,0.2,80,,,,,,,
20090213,PENTICTON RS,actual,True,-0.3,True,77,True,321,True,4.9,True,0,80,,,,,,,
20090214,PENTICTON RS,actual,True,0.7,True,71,True,337,True,4.9,True,0,80,,,,,,,
20090215,PENTICTON RS,actual,True,-0.2,True,84,True,338,True,8.2,True,0,80,,,,,,,
20090216,PENTICTON RS,actual,True,-0.3,True,77,True,320,True,6.4,True,1.4,80,,,,,,,
20090217,PENTICTON RS,actual,True,-0.9,True,80,True,315,True,6.8,True,0,80,,,,,,,
20090218,PENTICTON RS,actual,True,1,True,81,True,289,True,4.7,True,0,80,,,,,,,
20090219,PENTICTON RS,actual,True,0.3,True,85,True,271,True,4.3,True,0,80,,,,,,,
20090220,PENTICTON RS,actual,True,0.2,True,82,True,294,True,5.5,True,0.2,80,,,,,,,
20090221,PENTICTON RS,actual,True,0.2,True,69,True,286,True,4.9,True,0,80,,,,,,,
20090222,PENTICTON RS,actual,True,-0.2,True,82,True,189,True,0,True,0,80,,,,,,,
20090223,PENTICTON RS,actual,True,4.9,True,82,True,295,True,2.2,True,0.6,80,,,,,,,
20090224,PENTICTON RS,actual,True,4.4,True,80,True,220,True,10.2,True,6.6,80,,,,,,,
20090225,PENTICTON RS,actual,True,1,True,76,True,340,True,16.5,True,0,80,,,,,,,
20090226,PENTICTON RS,actual,True,-5.2,True,56,True,351,True,13.3,True,0,80,,,,,,,
20090227,PENTICTON RS,actual,True,-6.1,True,80,True,299,True,4.7,True,3.6,80,,,,,,,
20090228,PENTICTON RS,actual,True,-2,True,77,True,332,True,3.9,True,0.6,80,,,,,,,
20090301,PENTICTON RS,actual,True,1.7,True,88,True,318,True,6.2,True,0,80,,,,,,,
20090302,PENTICTON RS,actual,True,6.7,True,80,True,196,True,5.2,True,8.2,80,,,,,,,
20090303,PENTICTON RS,actual,True,3.7,True,92,True,303,True,3.6,True,0,80,,,,,,,
20090304,PENTICTON RS,actual,True,5.4,True,69,True,232,True,6.8,True,0,80,,,,,,,
20090305,PENTICTON RS,actual,True,1.1,True,43,True,338,True,11.2,True,1.4,80,,,,,,,
20090306,PENTICTON RS,actual,True,-0.8,True,42,True,285,True,5.1,True,2.8,80,,,,,,,
20090307,PENTICTON RS,actual,True,-2.6,True,96,True,319,True,16.5,True,0,80,,,,,,,
20090308,PENTICTON RS,actual,True,-2.7,True,48,True,334,True,12.8,True,0.4,80,,,,,,,
20090309,PENTICTON RS,actual,True,-4.4,True,50,True,327,True,13.8,True,0,80,,,,,,,
20090310,PENTICTON RS,actual,True,-7.9,True,35,True,321,True,10.1,True,0,80,,,,,,,
20090311,PENTICTON RS,actual,True,-5.5,True,45,True,296,True,8.9,True,0,80,,,,,,,
20090312,PENTICTON RS,actual,True,-1.6,True,48,True,280,True,4.9,True,0,80,,,,,,,
20090313,PENTICTON RS,actual,True,3.5,True,39,True,213,True,15.2,True,0,80,,,,,,,
20090314,PENTICTON RS,actual,True,4.7,True,51,True,209,True,13.3,True,0,80,,,,,,,
20090315,PENTICTON RS,actual,True,1.9,True,78,True,224,True,12.5,True,0.6,80,,,,,,,
20090316,PENTICTON RS,actual,True,6.6,True,40,True,225,True,14.9,True,0,80,,,,,,,
20090317,PENTICTON RS,actual,True,5.6,True,48,True,239,True,12.1,True,0,80,,,,,,,
20090318,PENTICTON RS,actual,True,8,True,44,True,217,True,17,True,0.4,80,,,,,,,
20090319,PENTICTON RS,actual,True,8.2,True,66,True,213,True,15,True,0,80,,,,,,,
20090320,PENTICTON RS,actual,True,10.9,True,61,True,217,True,18.8,True,0,80,,,,,,,
20090321,PENTICTON RS,actual,True,6.6,True,37,True,317,True,8.1,True,0,80,,,,,,,
20090322,PENTICTON RS,actual,True,7,True,55,True,305,True,5.5,True,0,80,,,,,,,
20090323,PENTICTON RS,actual,True,9.3,True,35,True,331,True,7.5,True,0,80,,,,,,,
20090324,PENTICTON RS,actual,True,7.7,True,63,True,203,True,13.3,True,1,80,,,,,,,
20090325,PENTICTON RS,actual,True,6.9,True,45,True,333,True,11.2,True,4.6,80,,,,,,,
20090327,PENTICTON RS,actual,True,11.7,True,32,True,330,True,8.5,True,0,,87.97398,7.483684,320.81,4.919909,14.14259,6.442864,2
20090328,PENTICTON RS,actual,True,7,True,46,True,337,True,7,True,0,,87.7162,8.229276,321.774,4.396437,15.46948,6.091666,2
20090329,PENTICTON RS,actual,True,6.3,True,34,True,328,True,15.2,True,0.4,,87.96304,9.061802,322.612,6.884936,16.93443,9.562344,2
20090330,PENTICTON RS,actual,True,6.3,True,42,True,221,True,7.6,True,0,,88.01172,9.793416,323.45,4.727268,18.20854,7.151262,2
20090331,PENTICTON RS,actual,True,9.3,True,41,True,14,True,3.1,True,0,,88.06042,10.83936,324.828,3.794573,20.00945,6.156898,2
20090401,PENTICTON RS,actual,True,4.4,True,55,True,214,True,13.1,True,0.4,,86.58564,11.43938,326.574,5.089209,21.03656,8.283026,2
20090402,PENTICTON RS,actual,True,2.5,True,91,True,305,True,6.2,True,6.2,,33.72911,6.292756,311.078,1.230917E-02,11.97967,8.206505E-03,1
20090403,PENTICTON RS,actual,True,5.9,True,47,True,12,True,13.9,True,3.6,,47.22543,4.541871,305.8004,0.2299628,8.758529,0.1292952,1
20090404,PENTICTON RS,actual,True,5.9,True,46,True,306,True,6.8,True,0,,65.78742,5.458263,307.8164,0.7658786,10.45313,0.4732898,1
20090405,PENTICTON RS,actual,True,9.6,True,48,True,324,True,6.6,True,0,,77.18797,6.807155,310.4984,1.231408,12.90691,0.8567055,1
20090406,PENTICTON RS,actual,True,15.2,True,31,True,219,True,15.7,True,0,,87.0296,9.533788,314.1884,6.179134,17.72309,8.93026,2
20090407,PENTICTON RS,actual,True,12.4,True,37,True,318,True,5.6,True,0,,88.00146,11.59567,317.3745,4.267791,21.25033,7.117775,2
20090408,PENTICTON RS,actual,True,12.3,True,44,True,282,True,5.3,True,0,,88.05016,13.41488,320.5424,4.233202,24.28854,7.637506,2
20090409,PENTICTON RS,actual,True,14.3,True,33,True,260,True,12.8,True,0,,89.20077,15.9163,324.0705,7.286331,28.35148,13.10292,2
20090410,PENTICTON RS,actual,True,11.7,True,49,True,295,True,7.1,True,0,,88.29865,17.49889,327.1305,4.803242,30.86959,9.7812,2
20090411,PENTICTON RS,actual,True,13.6,True,44,True,116,True,4.7,True,0,,88.34744,19.49459,330.5325,4.286004,33.97903,9.386166,2
20090412,PENTICTON RS,actual,True,9.9,True,56,True,216,True,15.6,True,0,,86.93701,20.66796,333.2685,6.067616,35.78745,12.84416,2
20080101,PENTICTON RS,actual,True,-4.9,True,89,True,45,True,2.4,True,0.25,100,72.47526,0.7380005,635.1972,0.7692869,1.471726,0.219689,1
20080102,PENTICTON RS,actual,True,0.1,True,70,True,180,True,12.7,True,0.25,100,76.02273,0.7823201,634.9192,1.543778,1.559835,0.4472269,1
20080103,PENTICTON RS,actual,True,1.8,True,85,True,225,True,9.6,True,0,100,76.54133,0.835873,634.9472,1.36693,1.666262,0.4027196,1
20080104,PENTICTON RS,actual,True,1.2,True,99,True,135,True,0,True,1.77,100,54.21328,0.2549638,634.8672,0.2593173,0.5094162,6.126995E-02,1
20080105,PENTICTON RS,actual,True,6.2,True,63,True,225,True,8.9,True,1.27,100,61.3854,0.5874839,635.6872,0.6957763,1.172259,0.1886871,1
20080106,PENTICTON RS,actual,True,1.6,True,56,True,135,True,4.7,True,0,100,70.31914,0.7337385,635.6792,0.8009351,1.463255,0.2284076,1
20080107,PENTICTON RS,actual,True,0.6,True,64,True,270,True,2.4,True,0,100,74.35065,0.8090819,635.4912,0.8354416,1.61303,0.2440852,1
20080108,PENTICTON RS,actual,True,-0.5,True,83,True,270,True,4.8,True,0.25,100,75.29704,0.8216391,635.1052,0.9920334,1.63798,0.290978,1
20080109,PENTICTON RS,actual,True,1.7,True,76,True,0,True,6.7,True,1.52,100,64.38649,0.5973448,635.1152,0.7207662,1.191887,0.196158,1
20080110,PENTICTON RS,actual,True,0.7,True,82,True,180,True,10,True,0.25,100,68.74733,0.6372324,634.9453,0.9950329,1.271275,0.2746449,1
20080111,PENTICTON RS,actual,True,1.6,True,87,True,0,True,4.4,True,0.76,100,66.90081,0.6804441,634.9373,0.706256,1.357252,0.1978567,1
20080112,PENTICTON RS,actual,True,0.7,True,90,True,180,True,3.1,True,0,100,68.36873,0.7026039,634.7673,0.6943719,1.40133,0.1959851,1
20080113,PENTICTON RS,actual,True,1.7,True,79,True,180,True,9.4,True,0.51,100,72.05239,0.7749926,634.7773,1.077256,1.545269,0.3113466,1
20080114,PENTICTON RS,actual,True,2.7,True,78,True,225,True,17.5,True,0,100,75.3281,0.8779125,634.9673,1.884662,1.749777,0.5624481,1
20080115,PENTICTON RS,actual,True,-0.1,True,36,True,0,True,10.5,True,0,100,81.17741,0.9567029,634.6533,2.195791,1.906222,0.6708048,1
20080116,PENTICTON RS,actual,True,-4.4,True,68,True,270,True,4,True,0,100,81.22385,0.9567029,633.8533,1.590968,1.906213,0.4860331,1
20080117,PENTICTON RS,actual,True,-0.8,True,69,True,270,True,2.6,True,0,100,81.27032,0.9681522,633.4133,1.490559,1.928934,0.4568733,1
20080118,PENTICTON RS,actual,True,-0.5,True,90,True,270,True,4,True,0,100,79.07925,0.9755388,633.0273,1.26925,1.94359,0.38987,1
20080119,PENTICTON RS,actual,True,-0.5,True,82,True,225,True,5.7,True,0,100,79.12501,0.9888347,632.6413,1.388808,1.969972,0.4282264,1
20080120,PENTICTON RS,actual,True,1,True,56,True,0,True,7,True,0,100,81.07524,1.102588,632.5253,1.8194,2.195608,0.5790691,1
20080121,PENTICTON RS,actual,True,-4.7,True,66,True,315,True,6.9,True,2.29,100,59.11111,0.22031,631.7253,0.5469537,0.4402362,0.1270213,1
20080122,PENTICTON RS,actual,True,-7.4,True,81,True,45,True,4.6,True,0,100,62.81573,0.22031,630.9253,0.6036807,0.4402357,0.1401953,1
20080123,PENTICTON RS,actual,True,-7.3,True,67,True,225,True,3.8,True,0,100,67.50326,0.22031,630.1253,0.6993116,0.4402352,0.162404,1
